HMDB_ID;Name;Formula;Monoisotopic Molecular Weight (exact_mass);Average Molecular Weight
HMDB01412;7,8-Dihydropteroic acid;C14H14N6O3;314.1127383;314.2994
HMDB15422;Cefazolin;C14H14N8O4S3;454.030013;454.507
HMDB32078;Dibenzyl ether;C14H14O;198.1044651;198.2604
HMDB37200;2-Galloyl-1,4-galactarolactone methyl ester;C14H14O11;358.0536113;358.2544
HMDB37203;5-Methoxy-galloyl-1,4-galactarolactone;C14H14O11;358.0536113;358.2544
HMDB12111;(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol;C14H14O2;214.0993797;214.2598
HMDB29553;(E)-2-(2,4-Hexadiynylidene)-1,6-dioxaspiro[4.5]dec-3-ene;C14H14O2;214.0993797;214.2598
HMDB32709;Ethyl 1-naphthylacetic acid;C14H14O2;214.0993797;214.2598
HMDB01923;Naproxen;C14H14O3;230.0942943;230.2592
HMDB33184;Pondaplin;C14H14O3;230.0942943;230.2592
HMDB34130;Osthenol;C14H14O3;230.0942943;230.2592
HMDB34212;(R)-Kawain;C14H14O3;230.0942943;230.2592
HMDB39097;Demethylbatatasin IV;C14H14O3;230.0942943;230.2592
HMDB30786;Marmesin;C14H14O4;246.0892089;246.2586
HMDB33914;Aegelinol;C14H14O4;246.0892089;246.2586
HMDB34384;Corticrocin;C14H14O4;246.0892089;246.2586
HMDB38473;Torachrysone;C14H14O4;246.0892089;246.2586
HMDB39493;Dihydrowyerone acid;C14H14O4;246.0892089;246.2586
HMDB30882;(S)-Rutaretin;C14H14O5;262.0841236;262.258
HMDB32838;Dorsteniol;C14H14O5;262.0841236;262.258
HMDB39027;Celereoin;C14H14O5;262.0841236;262.258
HMDB29783;Mono-trans-p-coumaroylmesotartaric acid;C14H14O8;310.0688674;310.2562
HMDB29199;Fertaric acid;C14H14O9;326.063782;326.2556
HMDB32077;Dibenzyl disulfide;C14H14S2;246.0536918;246.391
HMDB36173;2-(3-Phenylpropyl)pyridine;C14H15N;197.1204495;197.2756
HMDB32141;4-(Dimethylamino)azobenzene;C14H15N3;225.1265975;225.289
HMDB34853;Cyprodinil;C14H15N3;225.1265975;225.289
HMDB12226;Entacapone;C14H15N3O5;305.1011706;305.286
HMDB41868;Desacetylcefotaxime;C14H15N5O6S2;413.0463746;413.429
HMDB59782;N-Phenylacetyl pyroglutamic acid;C14H15NO3;245.1051934;245.2738
HMDB10319;Inodxyl glucuronide;C14H15NO7;309.0848518;309.2714
HMDB40830;N-Feruloylaspartic acid;C14H15NO7;309.0848518;309.2714
HMDB59804;Indoxylglucuronide ;C14H15NO7;309.0848518;309.2714
HMDB59997;Dihyroxy-1H-indole glucuronide I;C14H15NO8;325.0797665;325.2708
HMDB31781;O-Ethyl S,S-diphenyl phosphorodithioate;C14H15O2PS2;310.0251076;310.371
HMDB36470;1,4-Dimethyl-7-ethylazulene;C14H16;184.1252005;184.2768
HMDB14744;Cyclothiazide;C14H16ClN3O4S2;389.0270751;389.878
HMDB60605;Metyrapol;C14H16N2O;228.1262631;228.2896
HMDB14437;Etomidate;C14H16N2O2;244.1211778;244.289
HMDB41309;(2S,4S)-Monatin;C14H16N2O5;292.1059216;292.2872
HMDB29386;Indicaxanthin;C14H16N2O6;308.1008363;308.2866
HMDB15276;Sulfoxone;C14H16N2O6S3;404.0170483;404.482
HMDB29841;Vulgaxanthin II;C14H16N2O8;340.0906655;340.2854
HMDB14862;Imiquimod;C14H16N4;240.1374965;240.3036
HMDB35076;2-(2-Methylpropoxy)naphthalene;C14H16O;200.1201151;200.2762
HMDB39287;Theogallin;C14H16O10;344.0743467;344.2708
HMDB36933;1-Methyl 2-galloylgalactarate;C14H16O12;376.064176;376.2696
HMDB36934;6-Methyl 2-galloylgalactarate;C14H16O12;376.064176;376.2696
HMDB40833;3-[4-Hydroxy-3-(3-methyl-2-butenyl)phenyl]-2-propenal;C14H16O2;216.1150298;216.2756
HMDB29504;Marindinin;C14H16O3;232.1099444;232.275
HMDB36189;Tetrahydrofurfuryl cinnamate;C14H16O3;232.1099444;232.275
HMDB36605;Pterosin E;C14H16O3;232.1099444;232.275
HMDB29575;(+)-cis-5,6-Dihydro-5-hydroxy-4-methoxy-6-(2-phenylethyl)-2H-pyran-2-one;C14H16O4;248.104859;248.2744
HMDB29774;7-Hydroxy-6-(methoxyacetyl)-2,2-dimethyl-2H-1-benzopyran;C14H16O4;248.104859;248.2744
HMDB33515;Citreovirenone;C14H16O4;248.104859;248.2744
HMDB41140;Prenyl cis-caffeate;C14H16O4;248.104859;248.2744
HMDB36544;1'-Acetoxyeugenol acetate;C14H16O5;264.0997736;264.2738
HMDB33884;Gravolenic acid;C14H16O6;280.0946882;280.2732
HMDB41885;Ebrotidine;C14H17BrN6O2S3;475.9758485;477.423
HMDB36606;Pterosin F;C14H17ClO;236.0967929;236.737
HMDB38161;Pterosin J;C14H17ClO2;252.0917075;252.737
HMDB60950;fluvoxamino acid;C14H17F3N2O3;318.119127;318.2916
HMDB28826;Glutamyl-Phenylalanine;C14H17N2O5;293.1137467;293.2952
HMDB28994;Phenylalanyl-Glutamate;C14H17N2O5;293.1137467;293.2952
HMDB28831;Glutamyl-Tyrosine;C14H17N2O6;309.1086613;309.2946
HMDB29104;Tyrosyl-Glutamate;C14H17N2O6;309.1086613;309.2946
HMDB15133;Frovatriptan;C14H17N3O;243.1371622;243.3043
HMDB60966;norzolmitripan;C14H17N3O2;259.1320768;259.3037
HMDB13209;Alanyltryptophan;C14H17N3O3;275.1269914;275.3031
HMDB28698;Alanyl-Tryptophan;C14H17N3O3;275.1269914;275.3031
HMDB29076;Tryptophyl-Alanine;C14H17N3O3;275.1269914;275.3031
HMDB28786;Cysteinyl-Tryptophan;C14H17N3O3S;307.0990621;307.368
HMDB29080;Tryptophyl-Cysteine;C14H17N3O3S;307.0990621;307.368
HMDB29050;Serinyl-Tryptophan;C14H17N3O4;291.121906;291.3025
HMDB29092;Tryptophyl-Serine;C14H17N3O4;291.121906;291.3025
HMDB29840;Vulgaxanthin I;C14H17N3O7;339.1066499;339.3007
HMDB41989;Pipemidic acid;C14H17N5O3;303.1331394;303.3165
HMDB00912;Succinyladenosine;C14H17N5O8;383.1077125;383.3135
HMDB30934;Triglochinin;C14H17NO10;359.0852458;359.2855
HMDB38839;1-(m-Methoxycinnamoyl)pyrrolidine;C14H17NO2;231.1259288;231.2903
HMDB32807;Niazirin;C14H17NO5;279.1106727;279.2885
HMDB32801;4-Hydroxybenzyl isothiocyanate rhamnoside;C14H17NO5S;311.0827433;311.353
HMDB34934;Prunasin;C14H17NO6;295.1055873;295.2879
HMDB34981;Sambunigrin;C14H17NO6;295.1055873;295.2879
HMDB35022;Prulaurasin;C14H17NO6;295.1055873;295.2879
HMDB39961;(S)-2-Hydroxy-2-phenylacetonitrile O-b-D-allopyranoside;C14H17NO6;295.1055873;295.2879
HMDB30704;Taxiphyllin;C14H17NO7;311.1005019;311.2873
HMDB60471;Dhurrin;C14H17NO7;311.1005019;311.2873
HMDB10316;Acetaminophen glucuronide;C14H17NO8;327.0954165;327.2867
HMDB29344;Blepharin;C14H17NO8;327.0954165;327.2867
HMDB33734;DIBOA-Glc;C14H17NO9;343.0903311;343.2861
HMDB37261;DHBOA-Glc;C14H17NO9;343.0903311;343.2861
HMDB35759;7-Ethyl-5,6-dihydro-1,4-dimethylazulene;C14H18;186.1408506;186.2927
HMDB36471;7-Ethyl-3,6-dihydro-1,4-dimethylazulene;C14H18;186.1408506;186.2927
HMDB15614;Ibudilast;C14H18N2O;230.1419132;230.3055
HMDB61115;Lenticin;C14H18N2O2;246.1368278;246.3049
HMDB11177;L-phenylalanyl-L-proline ;C14H18N2O3;262.1317425;262.3043
HMDB11179;L-prolyl-L-phenylalanine ;C14H18N2O3;262.1317425;262.3043
HMDB14617;Methohexital;C14H18N2O3;262.1317425;262.3043
HMDB11112;N1-(alpha-D-ribosyl)-5,6-dimethyl-benzimidazole;C14H18N2O4;278.1266571;278.3037
HMDB11176;L-phenylalanyl-L-hydroxyproline ;C14H18N2O4;278.1266571;278.3037
HMDB28996;Phenylalanyl-Hydroxyproline;C14H18N2O4;278.1266571;278.3037
HMDB29029;Prolyl-Tyrosine;C14H18N2O4;278.1266571;278.3037
HMDB29113;Tyrosyl-Proline;C14H18N2O4;278.1266571;278.3037
HMDB00594;Glutamylphenylalanine;C14H18N2O5;294.1215717;294.3031
HMDB01894;Aspartame;C14H18N2O5;294.1215717;294.3031
HMDB28875;Hydroxyprolyl-Tyrosine;C14H18N2O5;294.1215717;294.3031
HMDB29106;Tyrosyl-Hydroxyproline;C14H18N2O5;294.1215717;294.3031
HMDB29562;N-gamma-L-Glutamyl-L-phenylalanine;C14H18N2O5;294.1215717;294.3031
HMDB31865;4'-tert-Butyl-2',6'-dimethyl-3',5'-dinitroacetophenone;C14H18N2O5;294.1215717;294.3031
HMDB38514;L-gamma-Glutamyl-beta-phenyl-beta-L-alanine;C14H18N2O5;294.1215717;294.3031
HMDB11741;Gamma-Glutamyltyrosine;C14H18N2O6;310.1164863;310.3025
HMDB39123;Humilixanthin;C14H18N2O7;326.1114009;326.3019
HMDB14583;Trimethoprim;C14H18N4O3;290.1378905;290.3177
HMDB31767;Benomyl;C14H18N4O3;290.1378905;290.3177
HMDB00536;Adenylsuccinic acid;C14H18N5O11P;463.074043;463.2934
HMDB59653;N(6)-(1,2-dicarboxyethyl)AMP;C14H18N5O11P;463.074043;463.2934
HMDB15182;Abacavir;C14H18N6O;286.1542092;286.3323
HMDB38401;Glucosinalbin;C14H18NO10S2;424.0372122;424.423
HMDB30572;Anisoxide;C14H18O;202.1357652;202.2921
HMDB30838;Feniculin;C14H18O;202.1357652;202.2921
HMDB31313;2-Pentyl-3-phenyl-2-propenal;C14H18O;202.1357652;202.2921
HMDB39274;Dictagymnin;C14H18O;202.1357652;202.2921
HMDB39356;Panaquinquecol 5;C14H18O;202.1357652;202.2921
HMDB39354;Methyl 6-O-galloyl-beta-D-glucopyranoside;C14H18O10;346.0899968;346.2867
HMDB30759;(R)-Pterosin B;C14H18O2;218.1306798;218.2915
HMDB32227;Dimethylbenzyl carbinyl crotonate;C14H18O2;218.1306798;218.2915
HMDB37704;Isoamyl cinnamate;C14H18O2;218.1306798;218.2915
HMDB37738;2-(3-Hydroxy-4-methylphenyl)-5-methyl-4-hexen-3-one;C14H18O2;218.1306798;218.2915
HMDB38281;cis-3-Hexenyl phenylacetate;C14H18O2;218.1306798;218.2915
HMDB41318;Cinnamyl isovalerate;C14H18O2;218.1306798;218.2915
HMDB30763;(10S,11S)-Pterosin C;C14H18O3;234.1255944;234.2909
HMDB36046;Dehydrooreadone;C14H18O3;234.1255944;234.2909
HMDB36607;(S)-Pterosin P;C14H18O3;234.1255944;234.2909
HMDB38218;Pterosin N;C14H18O3;234.1255944;234.2909
HMDB02012;Ubiquinone-1;C14H18O4;250.1205091;250.2903
HMDB32116;Helinorbisabone;C14H18O4;250.1205091;250.2903
HMDB38804;3,4-Dihydro-6-hydroxy-2,5,7,8-tetramethyl-2H-1-benzopyran-2-carboxylic acid;C14H18O4;250.1205091;250.2903
HMDB40891;3',4',5'-Trimethoxycinnamyl alcohol acetate;C14H18O5;266.1154237;266.2897
HMDB41582;Sapidolide A;C14H18O5;266.1154237;266.2897
HMDB10350;2-Phenylethanol glucuronide;C14H18O7;298.1052529;298.2885
HMDB29664;Vanilloside;C14H18O8;314.1001676;314.2879
HMDB33137;2-Methoxycarbonylphenyl beta-D-glucopyranoside;C14H18O8;314.1001676;314.2879
HMDB34060;6-O-Acetylarbutin;C14H18O8;314.1001676;314.2879
HMDB38333;2-Hydroxyphenylacetic acid O-b-D-glucoside;C14H18O8;314.1001676;314.2879
HMDB38335;(S)-Mandelic acid O-beta-D-Glucopyranoside;C14H18O8;314.1001676;314.2879
HMDB40720;2-O-Acetylarbutin;C14H18O8;314.1001676;314.2879
HMDB40621;3'-Glucosyl-2',4',6'-trihydroxyacetophenone;C14H18O9;330.0950822;330.2873
HMDB14436;Chlorambucil;C14H19Cl2NO2;303.0792843;304.212
HMDB03882;N1-(5-Phospho-a-D-ribosyl)-5,6-dimethylbenzimidazole;C14H19N2O7P;358.0929875;358.2836
HMDB60815;Desmethyl frovatriptan;C14H19N3O;245.1528122;245.3202
HMDB61150;Hydroxyl frovatriptan;C14H19N3O2;261.1477269;261.3196
HMDB28804;Glutaminyl-Phenylalanine;C14H19N3O4;293.1375561;293.3184
HMDB28993;Phenylalanyl-Glutamine;C14H19N3O4;293.1375561;293.3184
HMDB29009;Phenylalanyl-Gamma-glutamate;C14H19N3O4;293.1375561;293.3184
HMDB29156;Gamma-glutamyl-Phenylalanine;C14H19N3O4;293.1375561;293.3184
HMDB28809;Glutaminyl-Tyrosine;C14H19N3O5;309.1324707;309.3178
HMDB29103;Tyrosyl-Glutamine;C14H19N3O5;309.1324707;309.3178
HMDB29119;Tyrosyl-Gamma-glutamate;C14H19N3O5;309.1324707;309.3178
HMDB29161;gln-tyr;C14H19N3O5;309.1324707;309.3178
HMDB14570;Famciclovir;C14H19N5O4;321.1437041;321.3318
HMDB61100;6-oxo-famciclovir;C14H19N5O5;337.1386187;337.3312
HMDB39531;Ethoxyquin;C14H19NO;217.1466642;217.3068
HMDB14566;Methylphenidate;C14H19NO2;233.1415789;233.3062
HMDB15647;Dexmethylphenidate;C14H19NO2;233.1415789;233.3062
HMDB34684;Thalictroidine;C14H19NO2;233.1415789;233.3062
HMDB41958;Normeperidine;C14H19NO2;233.1415789;233.3062
HMDB10323;Phenethylamine glucuronide;C14H19NO6;297.1212373;297.3038
HMDB10328;Tyramine glucuronide;C14H19NO7;313.116152;313.3032
HMDB10329;Dopamine glucuronide;C14H19NO8;329.1110666;329.3026
HMDB38419;Glucotropaeolin;C14H19NO9S2;409.0501226;409.432
HMDB40033;2-Heptylbenzothiazole;C14H19NS;233.1238203;233.372
HMDB61018;norcisapride;C14H20ClN3O3;313.1193192;313.78
HMDB31766;Alachlor;C14H20ClNO2;269.1182566;269.767
HMDB61131;Carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid;C14H20ClNO4;301.1080858;301.766
HMDB15693;Tymazoline;C14H20N2O;232.1575633;232.3214
HMDB60725;2,6-Pipecoloxylidide;C14H20N2O;232.1575633;232.3214
HMDB61006;norfentanyl;C14H20N2O;232.1575633;232.3214
HMDB15095;Pindolol;C14H20N2O2;248.1524779;248.3208
HMDB15568;Vorinostat;C14H20N2O3;264.1473925;264.3202
HMDB29008;Phenylalanyl-Valine;C14H20N2O3;264.1473925;264.3202
HMDB29134;Valyl-Phenylalanine;C14H20N2O3;264.1473925;264.3202
HMDB33463;Subaphylline;C14H20N2O3;264.1473925;264.3202
HMDB28980;Methionyl-Phenylalanine;C14H20N2O3S;296.1194632;296.385
HMDB29001;Phenylalanyl-Methionine;C14H20N2O3S;296.1194632;296.385
HMDB29118;Tyrosyl-Valine;C14H20N2O4;280.1423071;280.3196
HMDB29139;Valyl-Tyrosine;C14H20N2O4;280.1423071;280.3196
HMDB33465;Feruloyl-2-hydroxyputrescine;C14H20N2O4;280.1423071;280.3196
HMDB28985;Methionyl-Tyrosine;C14H20N2O4S;312.1143778;312.385
HMDB29111;Tyrosyl-Methionine;C14H20N2O4S;312.1143778;312.385
HMDB33460;4-Hydroxycinnamoylagmatine;C14H20N4O2;276.1586259;276.3342
HMDB00939;S-Adenosylhomocysteine;C14H20N6O5S;384.1215885;384.411
HMDB11117;Se-Adenosylselenohomocysteine;C14H20N6O5Se;432.0660396;431.31
HMDB13816;2,4-Di-tert-butylphenol;C14H20O;204.1514153;204.308
HMDB31776;(6R,7S)-6,7-Epoxy-1,3-tetradecadiyne;C14H20O;204.1514153;204.308
HMDB36170;2-Benzylidene-1-heptanol;C14H20O;204.1514153;204.308
HMDB41482;3-Benzyl-4-heptanone;C14H20O;204.1514153;204.308
HMDB34754;4-Methoxybenzyl O-(2-sulfoglucoside);C14H20O10S;380.0777176;380.368
HMDB13817;2,6-Di-tert-butylbenzoquinone;C14H20O2;220.1463299;220.3074
HMDB36389;3-Phenylpropyl isovalerate;C14H20O2;220.1463299;220.3074
HMDB37606;13-Nor-6-eremophilene-8,11-dione;C14H20O2;220.1463299;220.3074
HMDB37714;Hexyl phenylacetate;C14H20O2;220.1463299;220.3074
HMDB37718;2-Phenylethyl hexanoate;C14H20O2;220.1463299;220.3074
HMDB38996;(Z)-6-Tetradecene-1,3-diyne-5,8-diol;C14H20O2;220.1463299;220.3074
HMDB39539;13-Tetradecene-1,3-diyne-6,7-diol;C14H20O2;220.1463299;220.3074
HMDB40217;3,4-Dihydro-2,2,5,7,8-pentamethyl-2H-1-benzopyran-6-ol;C14H20O2;220.1463299;220.3074
HMDB40226;2-Methyl-1-phenyl-2-propanyl butyrate;C14H20O2;220.1463299;220.3074
HMDB34462;Heptyl 4-hydroxybenzoate;C14H20O3;236.1412445;236.3068
HMDB40778;Eremopetasidione;C14H20O3;236.1412445;236.3068
HMDB33197;2,2,4,4-Tetramethyl-6-(1-oxobutyl)-1,3,5-cyclohexanetrione;C14H20O4;252.1361591;252.3062
HMDB36047;3alpha-Hydroxyoreadone;C14H20O4;252.1361591;252.3062
HMDB59661;QH(2);C14H20O4;252.1361591;252.3062
HMDB38935;Kamahine C;C14H20O5;268.1310738;268.3056
HMDB29819;2-Phenylethyl beta-D-glucopyranoside;C14H20O6;284.1259884;284.305
HMDB38332;2-(3-Hydroxyphenyl)ethanol 1'-glucoside;C14H20O7;300.120903;300.3044
HMDB41405;4-Methoxybenzyl glucoside;C14H20O7;300.120903;300.3044
HMDB32013;Vanilloloside;C14H20O8;316.1158176;316.3038
HMDB41024;Hydroxytyrosol 1-O-glucoside;C14H20O8;316.1158176;316.3038
HMDB31721;Leonuriside A;C14H20O9;332.1107322;332.3032
HMDB05037;Sumatriptan;C14H21N3O2S;295.1354476;295.4
HMDB15228;Oxamniquine;C14H21N3O3;279.1582916;279.3348
HMDB14977;Tolazamide;C14H21N3O3S;311.1303622;311.4
HMDB00629;Chondroitin;C14H21NO11;379.1114605;379.3166
HMDB60071;Hyaluronan biosynthesis, precursor 1;C14H21NO11;379.1114605;379.3166
HMDB00652;Chondroitin 4-sulfate;C14H21NO15S;475.0631897;475.379
HMDB60851;N,O-Didesmethyltramadol;C14H21NO2;235.1572289;235.322
HMDB41207;Dide-O-methylsimmondsin;C14H21NO9;347.1216313;347.3178
HMDB13820;2-Methyl-2-phenyl-undecane;C14H22;190.1721507;190.3245
HMDB59739;1-Ethyl-3,5-diisopropyl-benzene;C14H22;190.1721507;190.3245
HMDB15363;Metoclopramide;C14H22ClN3O2;299.1400547;299.796
HMDB32216;Diethylenetriamine crosslinked with epichlorohydrin;C14H22ClNO;255.138992;255.784
HMDB15697;Bupranolol;C14H22ClNO2;271.1339067;271.783
HMDB14426;Lidocaine;C14H22N2O;234.1732133;234.3373
HMDB39671;5-Methyl-2,5-di-1-pyrrolidinyl-2-cyclopenten-1-one;C14H22N2O;234.1732133;234.3373
HMDB01018;UDP-D-Xylose;C14H22N2O16P2;536.0444557;536.2758
HMDB12301;UDP-D-apiose;C14H22N2O16P2;536.0444557;536.2758
HMDB12303;UDP-L-arabinose;C14H22N2O16P2;536.0444557;536.2758
HMDB15124;Rivastigmine;C14H22N2O2;250.168128;250.3367
HMDB60655;3-Hydroxylidocaine;C14H22N2O2;250.168128;250.3367
HMDB01924;Atenolol;C14H22N2O3;266.1630426;266.3361
HMDB15411;Practolol;C14H22N2O3;266.1630426;266.3361
HMDB15548;Valganciclovir;C14H22N6O5;354.1651678;354.3617
HMDB29560;Hesperaline;C14H22NO4;268.1548832;268.3288
HMDB31737;delta-Methylionone;C14H22O;206.1670653;206.3239
HMDB31738;3-Methyl-4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-3-buten-2-one;C14H22O;206.1670653;206.3239
HMDB32397;Methyl-delta-ionone;C14H22O;206.1670653;206.3239
HMDB32528;alpha-(p-(1,1,3,3-Tetramethylbutyl)phenyl)-omega-hydroxypoly(oxyethylene);C14H22O;206.1670653;206.3239
HMDB35245;1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-1-penten-3-one;C14H22O;206.1670653;206.3239
HMDB35631;alpha-Irone;C14H22O;206.1670653;206.3239
HMDB36023;Etaspirene;C14H22O;206.1670653;206.3239
HMDB36024;10-Isopropyl-2,7-dimethyl-1-oxaspiro[4.5]deca-3,6-diene;C14H22O;206.1670653;206.3239
HMDB38130;1-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-1-penten-3-one;C14H22O;206.1670653;206.3239
HMDB35593;Rishitin;C14H22O2;222.1619799;222.3233
HMDB36790;Kobusone;C14H22O2;222.1619799;222.3233
HMDB36791;Isokobusone;C14H22O2;222.1619799;222.3233
HMDB37605;(10betaH,11xi)-11-Hydroxy-13-nor-6-eremophilen-8-one;C14H22O2;222.1619799;222.3233
HMDB37820;Acetaldehyde butyl phenethyl acetal;C14H22O2;222.1619799;222.3233
HMDB40178;2,6-Di-tert-butyl-1,4-benzenediol;C14H22O2;222.1619799;222.3233
HMDB37141;4-[(2-Methyl-3-furanyl)thio]-5-nonanone;C14H22O2S;254.1340506;254.388
HMDB37154;2,6-Dimethyl-3-[(2-methyl-3-furanyl)thio]-4-heptanone;C14H22O2S;254.1340506;254.388
HMDB38256;Geranyl acetoacetate;C14H22O3;238.1568946;238.3227
HMDB40462;Garcinia lactone dibutyl ester;C14H22O7;302.1365531;302.3203
HMDB33442;Mytilin B;C14H23N2O8;347.1454407;347.341
HMDB29394;gamma-L-Glutamyl-S-(2-carboxy-1-propyl)cysteinylglycine;C14H23N3O8S;393.1205854;393.413
HMDB39424;(gamma-Glutamyl-gamma-glutamyl)-S-methylcysteine;C14H23N3O8S;393.1205854;393.413
HMDB03904;2-(a-Hydroxyethyl)thiamine diphosphate;C14H23N4O8P2S;469.0711824;469.367
HMDB00988;S-Adenosylmethioninamine;C14H23N6O3S;355.1552343;355.436
HMDB30188;N-Isobutyl-2,4,8-decatrienamide;C14H23NO;221.1779644;221.3385
HMDB32240;N-3,7-Dimethyl-2,6-octadienylcyclopropylcarboxamide;C14H23NO;221.1779644;221.3385
HMDB38840;Sarmentine;C14H23NO;221.1779644;221.3385
HMDB02278;2-(acetylamino)-1,5-anhydro-2-deoxy-3-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol;C14H23NO10;365.132196;365.3331
HMDB02282;2-(acetylamino)-1,5-anhydro-2-deoxy-4-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol;C14H23NO10;365.132196;365.3331
HMDB00768;N-Acetyl-9-O-lactoylneuraminic acid;C14H23NO11;381.1271106;381.3325
HMDB00693;Heparan sulfate;C14H23NO21S3;636.9924689;637.522
HMDB32423;2-(4-Methyl-5-thiazolyl)ethyl octanoate;C14H23NO2S;269.1449497;269.403
HMDB15055;Spectinomycin;C14H24N2O7;332.1583511;332.3496
HMDB60494;N-Acetylmuramoyl-Ala;C14H24N2O9;364.1481804;364.3484
HMDB32215;2-Decylfuran;C14H24O;208.1827154;208.3398
HMDB35862;(E)-6,10-Dimethyl-9-methylene-5-undecen-2-one;C14H24O;208.1827154;208.3398
HMDB39884;2-Cyclotetradecen-1-one;C14H24O;208.1827154;208.3398
HMDB00560;5,8-Tetradecadienoic acid;C14H24O2;224.17763;224.3392
HMDB30426;Linalyl isobutyrate;C14H24O2;224.17763;224.3392
HMDB30427;Linalyl butyrate;C14H24O2;224.17763;224.3392
HMDB31015;Ethyl (2E,6Z)-dodecadienoate;C14H24O2;224.17763;224.3392
HMDB32053;alpha-Terpineol butanoate;C14H24O2;224.17763;224.3392
HMDB32342;Isobornyl isobutyrate;C14H24O2;224.17763;224.3392
HMDB32524;Terpinyl isobutyrate;C14H24O2;224.17763;224.3392
HMDB36424;Allyl undecylenate;C14H24O2;224.17763;224.3392
HMDB37814;2-Propenyl cyclohexanepentanoate;C14H24O2;224.17763;224.3392
HMDB38246;Bornyl butyrate;C14H24O2;224.17763;224.3392
HMDB38259;Neryl butyrate;C14H24O2;224.17763;224.3392
HMDB38260;Geranyl 2-methylpropanoate;C14H24O2;224.17763;224.3392
HMDB39129;Goshuyic acid;C14H24O2;224.17763;224.3392
HMDB32369;L-Menthyl acetoacetate;C14H24O3;240.1725446;240.3386
HMDB30993;5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid;C14H24O4;256.1674593;256.338
HMDB36143;Monomenthyl succinate;C14H24O4;256.1674593;256.338
HMDB00901;Valproic acid glucuronide;C14H24O8;320.1471177;320.3356
HMDB10347;Octanoylglucuronide;C14H24O8;320.1471177;320.3356
HMDB37324;Alitame;C14H25N3O4S;331.156577;331.431
HMDB39505;2-(Arabinosylamino)-3-(glucosylamino)propanenitrile;C14H25N3O9;379.1590794;379.363
HMDB30951;(E,E)-2,4-Decadienoic isobutylamide;C14H25NO;223.1936144;223.3544
HMDB02220;N-Acetyl-6-O-L-fucosyl-D-glucosamine;C14H25NO10;367.147846;367.349
HMDB05817;2-Acetamido-2-deoxy-6-O-a-L-fucopyranosyl-D-glucose;C14H25NO10;367.147846;367.349
HMDB06700;3-O-fucopyranosyl-2-acetamido-2-deoxyglucopyranose;C14H25NO10;367.147846;367.349
HMDB31999;Casuarine 6-alpha-D-glucoside;C14H25NO10;367.147846;367.349
HMDB01542;N-Acetyllactosamine;C14H25NO11;383.1427606;383.3484
HMDB06535;Beta-1,4-mannose-N-acetylglucosamine;C14H25NO11;383.1427606;383.3484
HMDB06575;Lacto-N-biose I;C14H25NO11;383.1427606;383.3484
HMDB06583;Poly-N-acetyllactosamine;C14H25NO11;383.1427606;383.3484
HMDB13328;Pimelylcarnitine;C14H25NO6;303.1681875;303.3514
HMDB38425;6-Heptenyl glucosinolate;C14H25NO9S2;415.0970728;415.48
HMDB40095;5-Ethyl-4-methyl-2-octylthiazole;C14H25NS;239.1707705;239.42
HMDB40114;2-Octyl-4-propylthiazole;C14H25NS;239.1707705;239.42
HMDB14471;Calcium Gluceptate;C14H26CaO16;490.0846759;490.425
HMDB12996;Lipoyllysine;C14H26N2O3S2;334.1384841;334.498
HMDB01413;Citicoline;C14H26N4O11P2;488.1073307;488.324
HMDB32525;Tetradec-2-enal;C14H26O;210.1983655;210.3556
HMDB32526;(Z)-8-Tetradecenal;C14H26O;210.1983655;210.3556
HMDB41513;Isopropyl apiosylglucoside;C14H26O10;354.1525971;354.3502
HMDB32197;Cellulose, microcrystalline;C14H26O11;370.1475117;370.3496
HMDB00499;5-Tetradecenoic acid;C14H26O2;226.1932801;226.355
HMDB00521;5Z-Tetradecenoic acid;C14H26O2;226.1932801;226.355
HMDB02000;Myristoleic acid;C14H26O2;226.1932801;226.355
HMDB05051;Tsuzuic acid;C14H26O2;226.1932801;226.355
HMDB10732;trans-Tetra-dec-2-enoic acid;C14H26O2;226.1932801;226.355
HMDB30921;(R)-14-Methyloxacyclotetradecan-2-one;C14H26O2;226.1932801;226.355
HMDB31029;Ethyl (E)-2-dodecenoate;C14H26O2;226.1932801;226.355
HMDB31073;12-Methyl-13-tridecanolide;C14H26O2;226.1932801;226.355
HMDB32152;Acetaldehyde di-cis-3-hexenyl acetal;C14H26O2;226.1932801;226.355
HMDB32321;2-Hexenyl octanoate;C14H26O2;226.1932801;226.355
HMDB34561;Houttuynin;C14H26O2;226.1932801;226.355
HMDB37188;Rhodinyl butyrate;C14H26O2;226.1932801;226.355
HMDB37189;Rhodinyl isobutyrate;C14H26O2;226.1932801;226.355
HMDB37227;Citronellyl butyrate;C14H26O2;226.1932801;226.355
HMDB37228;Citronellyl isobutyrate;C14H26O2;226.1932801;226.355
