# TO BE USED TO INSERT MODEL ANNOTATIONS IN METABOLIC ATLAS DATABASE
# for GENES/ENZYMES ONLY
# annotations will be visible in the GEM browser pages and some can be used by the search engine
#
# some rules:
# this is a TAB separated file, thus TABs are not allowed in any field values
# each line added must have exactly 17 columns to be parsed properly
# do not modify the @ line
# column 'ID' is mandatory, other columns are optional
# external_id / external_link must be filled as pair to be valid
# be consistent with external ids: e.g. if a UNIPROT ID has been provided as external_id1 for gene #1, you must provide a UNIPROT ID as external_id1 for gene #2 as well
# follow the max size limits
#
# columns description:
# column name        | max size | description
# ---------------------------------------------
# name               | 255      | primary name of the gene
# name_link          | 255      | ID URL, if the model ID is from an external database
# alt_name1          | 255      | long name or full name of the gene
# alt_name2          | 255      | another commonly use name or protein name
# aliases            | 2000     | list of aliases, semi-colon separated values
# external_id1       | 50       | the identifier (only) in a external database or model
# external_link1     | 255      | full URL to associate with the ‘external_id1’ column
# external_id2       | 50       | the identifier (only) in a external database or model
# external_link2     | 255      | full URL to associate with the ‘external_id2’ column
# external_id3       | 50       | the identifier (only) in a external database  or model
# external_link3     | 255      | full URL to associate with the ‘external_id3’ column
# external_id4       | 50       | the identifier (only) in a external database  or model
# external_link4     | 255      | full URL to associate with the ‘external_id4’ column
# function           | 3000     | some text about the function, can describe multiple functions
# ec                 | 255      | EC code, semi-colon separated values
# catalytic_activity | 2000     | some text about the catalytic activity
#
# In this line specify the name of external databases used for name_link and external_id columns:		[name_link]				[external_id1]		[external_id2]		[external_id3]		[external_id4]			
# e.g. replace [external_id2] with "UNIPROT" if the 'external_id2' column contains UNIPROT IDs and the 'external_link2' column UNIPROT links.
#
@ID	name	name_link	alt_name1	alt_name2	aliases	external_id1	external_link1	external_id2	external_link2	external_id3	external_link3	external_id4	external_link4	function	ec	catalytic_activity
ENSG00000114923	SLC4A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114923				ENSG00000114923	https://www.proteinatlas.org/ENSG00000114923/cell									
ENSG00000114956	DGUOK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114956				ENSG00000114956	https://www.proteinatlas.org/ENSG00000114956/cell									
ENSG00000114982	KANSL3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114982				ENSG00000114982	https://www.proteinatlas.org/ENSG00000114982/cell									
ENSG00000114999	TTL	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114999				ENSG00000114999	https://www.proteinatlas.org/ENSG00000114999/cell									
ENSG00000115020	PIKFYVE	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115020				ENSG00000115020	https://www.proteinatlas.org/ENSG00000115020/cell									
ENSG00000115085	ZAP70	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115085				ENSG00000115085	https://www.proteinatlas.org/ENSG00000115085/cell									
ENSG00000115159	GPD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115159				ENSG00000115159	https://www.proteinatlas.org/ENSG00000115159/cell									
ENSG00000115170	ACVR1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115170				ENSG00000115170	https://www.proteinatlas.org/ENSG00000115170/cell									
ENSG00000115241	PPM1G	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115241				ENSG00000115241	https://www.proteinatlas.org/ENSG00000115241/cell									
ENSG00000115252	PDE1A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115252				ENSG00000115252	https://www.proteinatlas.org/ENSG00000115252/cell									
ENSG00000115275	MOGS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115275				ENSG00000115275	https://www.proteinatlas.org/ENSG00000115275/cell									
ENSG00000115286	NDUFS7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115286				ENSG00000115286	https://www.proteinatlas.org/ENSG00000115286/cell									
ENSG00000115339	GALNT3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115339				ENSG00000115339	https://www.proteinatlas.org/ENSG00000115339/cell									
ENSG00000115350	POLE4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115350				ENSG00000115350	https://www.proteinatlas.org/ENSG00000115350/cell									
ENSG00000115361	ACADL	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115361				ENSG00000115361	https://www.proteinatlas.org/ENSG00000115361/cell									
ENSG00000115392	FANCL	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115392				ENSG00000115392	https://www.proteinatlas.org/ENSG00000115392/cell									
ENSG00000115419	GLS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115419				ENSG00000115419	https://www.proteinatlas.org/ENSG00000115419/cell									
ENSG00000115421	PAPOLG	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115421				ENSG00000115421	https://www.proteinatlas.org/ENSG00000115421/cell									
ENSG00000115425	PECR	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115425				ENSG00000115425	https://www.proteinatlas.org/ENSG00000115425/cell									
ENSG00000115464	USP34	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115464				ENSG00000115464	https://www.proteinatlas.org/ENSG00000115464/cell									
ENSG00000115488	NEU2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115488				ENSG00000115488	https://www.proteinatlas.org/ENSG00000115488/cell									
ENSG00000115525	ST3GAL5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115525				ENSG00000115525	https://www.proteinatlas.org/ENSG00000115525/cell									
ENSG00000115526	CHST10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115526				ENSG00000115526	https://www.proteinatlas.org/ENSG00000115526/cell									
ENSG00000115556	PLCD4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115556				ENSG00000115556	https://www.proteinatlas.org/ENSG00000115556/cell									
ENSG00000115616	SLC9A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115616				ENSG00000115616	https://www.proteinatlas.org/ENSG00000115616/cell									
ENSG00000115641	FHL2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115641				ENSG00000115641	https://www.proteinatlas.org/ENSG00000115641/cell									
ENSG00000115652	UXS1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115652				ENSG00000115652	https://www.proteinatlas.org/ENSG00000115652/cell									
ENSG00000115657	ABCB6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115657				ENSG00000115657	https://www.proteinatlas.org/ENSG00000115657/cell									
ENSG00000115661	STK16	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115661				ENSG00000115661	https://www.proteinatlas.org/ENSG00000115661/cell									
ENSG00000115665	SLC5A7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115665				ENSG00000115665	https://www.proteinatlas.org/ENSG00000115665/cell									
ENSG00000115677	HDLBP	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115677				ENSG00000115677	https://www.proteinatlas.org/ENSG00000115677/cell									
ENSG00000115687	PASK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115687				ENSG00000115687	https://www.proteinatlas.org/ENSG00000115687/cell									
ENSG00000115694	STK25	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115694				ENSG00000115694	https://www.proteinatlas.org/ENSG00000115694/cell									
ENSG00000115705	TPO	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115705				ENSG00000115705	https://www.proteinatlas.org/ENSG00000115705/cell									
ENSG00000115758	ODC1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115758				ENSG00000115758	https://www.proteinatlas.org/ENSG00000115758/cell									
ENSG00000115760	BIRC6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115760				ENSG00000115760	https://www.proteinatlas.org/ENSG00000115760/cell									
ENSG00000115825	PRKD3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115825				ENSG00000115825	https://www.proteinatlas.org/ENSG00000115825/cell									
ENSG00000115828	QPCT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115828				ENSG00000115828	https://www.proteinatlas.org/ENSG00000115828/cell									
ENSG00000115840	SLC25A12	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115840				ENSG00000115840	https://www.proteinatlas.org/ENSG00000115840/cell									
ENSG00000115850	LCT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115850				ENSG00000115850	https://www.proteinatlas.org/ENSG00000115850/cell									
ENSG00000115866	DARS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115866				ENSG00000115866	https://www.proteinatlas.org/ENSG00000115866/cell									
ENSG00000115884	SDC1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115884				ENSG00000115884	https://www.proteinatlas.org/ENSG00000115884/cell									
ENSG00000115896	PLCL1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115896				ENSG00000115896	https://www.proteinatlas.org/ENSG00000115896/cell									
ENSG00000115902	SLC1A4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115902				ENSG00000115902	https://www.proteinatlas.org/ENSG00000115902/cell									
ENSG00000115919	KYNU	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115919				ENSG00000115919	https://www.proteinatlas.org/ENSG00000115919/cell									
ENSG00000115944	COX7A2L	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115944				ENSG00000115944	https://www.proteinatlas.org/ENSG00000115944/cell									
ENSG00000115977	AAK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115977				ENSG00000115977	https://www.proteinatlas.org/ENSG00000115977/cell									
ENSG00000116005	PCYOX1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116005				ENSG00000116005	https://www.proteinatlas.org/ENSG00000116005/cell									
ENSG00000116039	ATP6V1B1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116039				ENSG00000116039	https://www.proteinatlas.org/ENSG00000116039/cell									
ENSG00000116096	SPR	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116096				ENSG00000116096	https://www.proteinatlas.org/ENSG00000116096/cell									
ENSG00000116106	EPHA4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116106				ENSG00000116106	https://www.proteinatlas.org/ENSG00000116106/cell									
ENSG00000116120	FARSB	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116120				ENSG00000116120	https://www.proteinatlas.org/ENSG00000116120/cell									
ENSG00000116133	DHCR24	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116133				ENSG00000116133	https://www.proteinatlas.org/ENSG00000116133/cell									
ENSG00000116141	MARK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116141				ENSG00000116141	https://www.proteinatlas.org/ENSG00000116141/cell									
ENSG00000116157	GPX7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116157				ENSG00000116157	https://www.proteinatlas.org/ENSG00000116157/cell									
ENSG00000116171	SCP2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116171				ENSG00000116171	https://www.proteinatlas.org/ENSG00000116171/cell									
ENSG00000116199	FAM20B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116199				ENSG00000116199	https://www.proteinatlas.org/ENSG00000116199/cell									
ENSG00000116237	ICMT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116237				ENSG00000116237	https://www.proteinatlas.org/ENSG00000116237/cell									
ENSG00000116337	AMPD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116337				ENSG00000116337	https://www.proteinatlas.org/ENSG00000116337/cell									
ENSG00000116353	MECR	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116353				ENSG00000116353	https://www.proteinatlas.org/ENSG00000116353/cell									
ENSG00000116459	ATP5PB	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116459				ENSG00000116459	https://www.proteinatlas.org/ENSG00000116459/cell									
ENSG00000116514	RNF19B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116514				ENSG00000116514	https://www.proteinatlas.org/ENSG00000116514/cell									
ENSG00000116539	ASH1L	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116539				ENSG00000116539	https://www.proteinatlas.org/ENSG00000116539/cell									
ENSG00000116649	SRM	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116649				ENSG00000116649	https://www.proteinatlas.org/ENSG00000116649/cell									
ENSG00000116675	DNAJC6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116675				ENSG00000116675	https://www.proteinatlas.org/ENSG00000116675/cell									
ENSG00000116704	SLC35D1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116704				ENSG00000116704	https://www.proteinatlas.org/ENSG00000116704/cell									
ENSG00000116711	PLA2G4A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116711				ENSG00000116711	https://www.proteinatlas.org/ENSG00000116711/cell									
ENSG00000116745	RPE65	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116745				ENSG00000116745	https://www.proteinatlas.org/ENSG00000116745/cell									
ENSG00000116748	AMPD1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116748				ENSG00000116748	https://www.proteinatlas.org/ENSG00000116748/cell									
ENSG00000116761	CTH	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116761				ENSG00000116761	https://www.proteinatlas.org/ENSG00000116761/cell									
ENSG00000116771	AGMAT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116771				ENSG00000116771	https://www.proteinatlas.org/ENSG00000116771/cell									
ENSG00000116783	TNNI3K	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116783				ENSG00000116783	https://www.proteinatlas.org/ENSG00000116783/cell									
ENSG00000116791	CRYZ	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116791				ENSG00000116791	https://www.proteinatlas.org/ENSG00000116791/cell									
ENSG00000116882	HAO2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116882				ENSG00000116882	https://www.proteinatlas.org/ENSG00000116882/cell									
ENSG00000116906	GNPAT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116906				ENSG00000116906	https://www.proteinatlas.org/ENSG00000116906/cell									
ENSG00000116981	NT5C1A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116981				ENSG00000116981	https://www.proteinatlas.org/ENSG00000116981/cell									
ENSG00000116984	MTR	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116984				ENSG00000116984	https://www.proteinatlas.org/ENSG00000116984/cell									
ENSG00000117009	KMO	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117009				ENSG00000117009	https://www.proteinatlas.org/ENSG00000117009/cell									
ENSG00000117020	AKT3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117020				ENSG00000117020	https://www.proteinatlas.org/ENSG00000117020/cell									
ENSG00000117054	ACADM	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117054				ENSG00000117054	https://www.proteinatlas.org/ENSG00000117054/cell									
ENSG00000117069	ST6GALNAC5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117069				ENSG00000117069	https://www.proteinatlas.org/ENSG00000117069/cell									
ENSG00000117115	PADI2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117115				ENSG00000117115	https://www.proteinatlas.org/ENSG00000117115/cell									
ENSG00000117118	SDHB	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117118				ENSG00000117118	https://www.proteinatlas.org/ENSG00000117118/cell									
ENSG00000117143	UAP1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117143				ENSG00000117143	https://www.proteinatlas.org/ENSG00000117143/cell									
ENSG00000117215	PLA2G2D	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117215				ENSG00000117215	https://www.proteinatlas.org/ENSG00000117215/cell									
ENSG00000117266	CDK18	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117266				ENSG00000117266	https://www.proteinatlas.org/ENSG00000117266/cell									
ENSG00000117305	HMGCL	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117305				ENSG00000117305	https://www.proteinatlas.org/ENSG00000117305/cell									
ENSG00000117308	GALE	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117308				ENSG00000117308	https://www.proteinatlas.org/ENSG00000117308/cell									
ENSG00000117394	SLC2A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117394				ENSG00000117394	https://www.proteinatlas.org/ENSG00000117394/cell									
ENSG00000117410	ATP6V0B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117410				ENSG00000117410	https://www.proteinatlas.org/ENSG00000117410/cell									
ENSG00000117411	B4GALT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117411				ENSG00000117411	https://www.proteinatlas.org/ENSG00000117411/cell									
ENSG00000117448	AKR1A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117448				ENSG00000117448	https://www.proteinatlas.org/ENSG00000117448/cell									
ENSG00000117450	PRDX1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117450				ENSG00000117450	https://www.proteinatlas.org/ENSG00000117450/cell									
ENSG00000117461	PIK3R3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117461				ENSG00000117461	https://www.proteinatlas.org/ENSG00000117461/cell									
ENSG00000117479	SLC19A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117479				ENSG00000117479	https://www.proteinatlas.org/ENSG00000117479/cell									
ENSG00000117480	FAAH	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117480				ENSG00000117480	https://www.proteinatlas.org/ENSG00000117480/cell									
ENSG00000117481	NSUN4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117481				ENSG00000117481	https://www.proteinatlas.org/ENSG00000117481/cell									
ENSG00000117528	ABCD3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117528				ENSG00000117528	https://www.proteinatlas.org/ENSG00000117528/cell									
ENSG00000117543	DPH5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117543				ENSG00000117543	https://www.proteinatlas.org/ENSG00000117543/cell									
ENSG00000117592	PRDX6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117592				ENSG00000117592	https://www.proteinatlas.org/ENSG00000117592/cell									
ENSG00000117594	HSD11B1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117594				ENSG00000117594	https://www.proteinatlas.org/ENSG00000117594/cell									
ENSG00000117598	PLPPR5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117598				ENSG00000117598	https://www.proteinatlas.org/ENSG00000117598/cell									
ENSG00000117600	PLPPR4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117600				ENSG00000117600	https://www.proteinatlas.org/ENSG00000117600/cell									
ENSG00000117620	SLC35A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117620				ENSG00000117620	https://www.proteinatlas.org/ENSG00000117620/cell									
ENSG00000117643	MAN1C1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117643				ENSG00000117643	https://www.proteinatlas.org/ENSG00000117643/cell									
ENSG00000117650	NEK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117650				ENSG00000117650	https://www.proteinatlas.org/ENSG00000117650/cell									
ENSG00000117676	RPS6KA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117676				ENSG00000117676	https://www.proteinatlas.org/ENSG00000117676/cell									
ENSG00000117682	DHDDS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117682				ENSG00000117682	https://www.proteinatlas.org/ENSG00000117682/cell									
ENSG00000117834	SLC5A9	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117834				ENSG00000117834	https://www.proteinatlas.org/ENSG00000117834/cell									
ENSG00000117984	CTSD	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117984				ENSG00000117984	https://www.proteinatlas.org/ENSG00000117984/cell									
ENSG00000118017	A4GNT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118017				ENSG00000118017	https://www.proteinatlas.org/ENSG00000118017/cell									
ENSG00000118046	STK11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118046				ENSG00000118046	https://www.proteinatlas.org/ENSG00000118046/cell									
ENSG00000118058	KMT2A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118058				ENSG00000118058	https://www.proteinatlas.org/ENSG00000118058/cell									
ENSG00000118094	TREH	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118094				ENSG00000118094	https://www.proteinatlas.org/ENSG00000118094/cell									
ENSG00000118137	APOA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118137				ENSG00000118137	https://www.proteinatlas.org/ENSG00000118137/cell									
ENSG00000118160	SLC8A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118160				ENSG00000118160	https://www.proteinatlas.org/ENSG00000118160/cell									
ENSG00000118276	B4GALT6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118276				ENSG00000118276	https://www.proteinatlas.org/ENSG00000118276/cell									
ENSG00000118298	CA14	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118298				ENSG00000118298	https://www.proteinatlas.org/ENSG00000118298/cell									
ENSG00000118363	SPCS2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118363				ENSG00000118363	https://www.proteinatlas.org/ENSG00000118363/cell									
ENSG00000118369	USP35	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118369				ENSG00000118369	https://www.proteinatlas.org/ENSG00000118369/cell									
ENSG00000118402	ELOVL4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118402				ENSG00000118402	https://www.proteinatlas.org/ENSG00000118402/cell									
